代码,名称,地区,行业,市场,上市日期,交易日,最新价,涨跌幅,成交额,总市值,流通市值,总市值_亿元,流通市值_亿元,量比,市盈率,市净率
300418,昆仑万维,北京,互联网,创业板,20150121,20260508,53.83,-1.8954,3852742311.0,67575864780.0,67529234541.99999,675.7586478,675.29234542,1.3,,5.5174
300552,万集科技,北京,IT设备,创业板,20161021,20260508,28.35,1.9417,180255548.0,6042323725.000001,3829748967.0,60.42323725000001,38.29748967,1.28,,3.4806
300429,强力新材,江苏,化工原料,创业板,20150324,20260508,14.96,1.7687,439950413.0,8050318958.000001,5990986155.0,80.50318958000001,59.90986155,1.78,,4.8424
300440,运达科技,四川,软件服务,创业板,20150423,20260508,19.33,-0.3094,193478927.0,8495855878.0,8463090851.0,84.95855878,84.63090851,0.68,97.5972,5.08
300407,凯发电气,天津,电气设备,创业板,20141203,20260508,13.62,1.1887,161424207.0,4716431827.0,3526508188.0,47.16431827,35.26508188,1.68,67.0014,2.1202
300529,健帆生物,广东,医疗保健,创业板,20160802,20260508,19.51,1.8799,127422329.0,15580788915.0,9998527722.0,155.80788915,99.98527722,0.79,29.2421,4.3512
002729,好利科技,福建,元器件,主板,20140912,20260508,20.85,3.0648,516251351.0,3814922832.0,3658363247.0,38.14922832,36.58363247,2.54,79.0733,6.7327
002733,雄韬股份,深圳,电气设备,主板,20141203,20260508,29.2,-3.0544,756984150.0,11219075460.0,10770792563.0,112.1907546,107.70792563,0.52,140.7534,4.1279
002747,埃斯顿,江苏,机械基件,主板,20150320,20260508,24.08,2.6428,1080288696.0,23304586748.0,18840303442.0,233.04586748,188.40303442,1.86,518.1998,7.1977
603998,方盛制药,湖南,中成药,主板,20141205,20260508,10.95,-0.7253,73483345.0,4807940892.0,4807940892.0,48.07940892,48.07940892,0.74,15.6924,2.7727
603901,永创智能,浙江,专用机械,主板,20150529,20260508,12.99,1.2471,218573797.0,7346568439.0,6872970744.0,73.46568439,68.72970744,0.97,53.5311,2.1929
603918,金桥信息,上海,软件服务,主板,20150528,20260508,13.95,1.1603,165178110.0,5093249988.0,5093249988.0,50.93249988,50.93249988,1.59,,5.2045
603703,盛洋科技,浙江,元器件,主板,20150423,20260508,14.47,1.1181,167380531.0,6004791276.0,6004791276.0,60.04791276,60.04791276,1.06,,7.2657
603567,珍宝岛,黑龙江,中成药,主板,20150424,20260508,7.26,2.3977,111853162.0,6830638395.0,6820067900.0,68.30638395,68.200679,0.72,,1.1195
603608,天创时尚,广东,服饰,主板,20160218,20260508,13.68,7.1261,384306418.0,5741990956.0,5741990956.0,57.41990956,57.41990956,1.76,395.4838,5.2458
603031,安孚科技,安徽,电气设备,主板,20160822,20260508,48.98,5.0397,1347267748.0,18310974631.0,15398840274.0,183.10974631,153.98840274,1.52,81.0237,6.5002
603520,司太立,浙江,化学制药,主板,20160309,20260508,11.86,-2.0644,388179187.0,5199541189.0,5199541189.0,51.99541189,51.99541189,0.81,508.3427,2.0192
603999,读者传媒,甘肃,出版业,主板,20151210,20260508,6.79,-0.4399,51951616.0,3911040000.0,3911040000.0,39.1104,39.1104,0.96,45.7463,1.8843
002755,奥赛康,北京,化学制药,主板,20150515,20260508,17.73,5.914,559118805.0,16456283023.000002,16456107496.0,164.56283023000003,164.56107496,1.71,69.5529,4.9854
300466,赛摩智能,江苏,电器仪表,创业板,20150528,20260508,9.42,2.9508,126161015.0,5044691733.0,4228375765.9999995,50.44691733,42.28375765999999,1.64,,7.2782
300469,信息发展,浙江,软件服务,创业板,20150611,20260508,61.39,5.9362,804717940.0,15239381405.0,15231706121.0,152.39381405,152.31706121,1.13,,65.1063
601882,海天精工,浙江,机床制造,主板,20161107,20260508,23.79,6.6338,433048425.0,12418380000.0,12418380000.0,124.1838,124.1838,2.28,28.948,4.277
601512,中新集团,江苏,园区开发,主板,20191220,20260508,10.64,2.6037,444263700.0,15948189600.0,15948189600.0,159.481896,159.481896,1.7,15.1023,1.0339
601985,中国核电,北京,新型电力,主板,20150610,20260508,9.07,0.1104,1048134506.0,186551778811.0,171271393744.0,1865.51778811,1712.71393744,0.78,20.0503,1.5549
601069,西部黄金,新疆,黄金,主板,20150122,20260508,35.58,4.096,1240062946.0,32413348796.0,31566164802.0,324.13348796,315.66164802,1.79,68.6784,6.1661
002749,国光股份,四川,农药化肥,主板,20150320,20260508,12.62,-1.0196,18890897.0,5885444901.000001,5724423040.0,58.85444901000001,57.2442304,0.81,18.851,3.1522
601015,陕西黑猫,陕西,焦炭加工,主板,20141105,20260508,3.94,0.5102,200777122.0,8047440698.000001,8047440698.000001,80.47440698000001,80.47440698000001,0.8,,1.6728
002737,葵花药业,黑龙江,中成药,主板,20141230,20260508,13.58,0.2214,174554709.0,7930720000.0,7930715926.0,79.3072,79.30715926,1.05,,2.0085
603025,大豪科技,北京,纺织机械,主板,20150422,20260508,17.14,2.6347,370002324.0,19139462809.0,19011255609.0,191.39462809,190.11255609,1.48,26.9526,6.4552
300492,华图山鼎,四川,文教休闲,创业板,20151223,20260508,50.47,0.119,118739002.0,9926492997.0,9926492997.0,99.26492997,99.26492997,0.77,41.2536,38.8487
300479,神思电子,山东,软件服务,创业板,20150612,20260508,17.48,0.6333,79028903.0,3444274319.9999995,3442307820.0,34.442743199999995,34.4230782,0.92,205.1585,6.521
300464,星徽股份,广东,机械基件,创业板,20150610,20260508,8.15,0.9913,129271127.0,3731230253.0,2896042800.9999995,37.31230253,28.960428009999994,1.15,767.2842,26.2169
300424,航新科技,广东,航空,创业板,20150422,20260508,19.07,3.4726,290059987.0,4680463204.0,4677692600.0,46.80463204,46.776926,1.25,,6.6365
300465,高伟达,北京,软件服务,创业板,20150528,20260508,15.25,3.8828,449420147.0,6767177694.0,6767177694.0,67.67177694,67.67177694,3.23,235.8241,10.1255
603969,银龙股份,天津,其他建材,主板,20150227,20260508,9.56,2.9064,203605835.0,8331863128.0,8122241008.0,83.31863128,81.22241008,1.0,22.7864,2.9426
601811,新华文轩,四川,出版业,主板,20160808,20260508,13.76,0.438,65232515.0,16977652160.0,10896597664.0,169.7765216,108.96597664,1.55,10.8245,1.0913
603667,五洲新春,浙江,机械基件,主板,20161025,20260508,78.17,10.0056,2887365873.0,29950985743.0,28626070531.0,299.50985743,286.26070531,2.05,327.7274,7.5052
603660,苏州科达,江苏,IT设备,主板,20161201,20260508,13.33,0.301,624999347.0,7675227993.0,7617997638.0,76.75227993,76.17997638,1.01,,10.7467
002775,文科股份,广东,建筑工程,主板,20150629,20260508,4.01,2.2959,59714027.0,2551466423.0,2292797363.0,25.51466423,22.92797363,0.95,,62.6581
002766,索菱股份,深圳,汽车配件,主板,20150611,20260508,4.89,3.1646,118270980.0,4224863295.0,4189401705.0,42.24863295,41.89401705,1.55,,3.9609
002763,汇洁股份,深圳,服饰,主板,20150610,20260508,9.34,1.9651,175540840.0,3828690160.0,2835756628.0,38.2869016,28.35756628,0.95,69.8455,2.026
601968,宝钢包装,上海,广告包装,主板,20150611,20260508,5.17,0.7797,53837628.0,6595779808.0,6595779808.0,65.95779808,65.95779808,0.72,35.1393,1.4498
603868,飞科电器,上海,家用电器,主板,20160418,20260508,37.27,5.6705,150844835.0,16234812000.0,16234812000.0,162.34812,162.34812,1.67,31.7034,4.6184
603421,鼎信通讯,山东,通信设备,主板,20161011,20260508,8.6,0.0,123187563.0,5608838395.0,5608838395.0,56.08838395,56.08838395,0.96,,2.3305
603515,欧普照明,上海,家用电器,主板,20160819,20260508,20.76,-0.9069,40420107.0,15428997021.000002,15286170711.999998,154.28997021,152.86170711999998,0.7,16.7616,2.1595
603919,金徽酒,甘肃,白酒,主板,20160310,20260508,18.42,4.3626,199319098.0,9343729145.0,9343729145.0,93.43729145,93.43729145,2.56,26.3659,2.6428
002762,*ST金比,广东,服饰,主板,20150610,20260508,8.88,2.3041,30815834.0,3143742000.0,1877040494.0,31.43742,18.77040494,0.84,,4.7027
603556,海兴电力,浙江,电器仪表,主板,20161110,20260508,29.13,-1.7538,146691702.0,14164875271.999998,14164875271.999998,141.64875271999998,141.64875271999998,0.91,19.428,1.8988
601500,通用股份,江苏,汽车配件,主板,20160919,20260508,4.63,-0.8565,76620026.0,7358531853.0,7329293403.0,73.58531853,73.29293403,0.51,36.5391,1.1989
603816,顾家家居,浙江,家居用品,主板,20161014,20260508,30.84,3.1438,357861596.0,25333564846.0,25047206564.000004,253.33564846,250.47206564000004,1.23,14.1525,2.2855
603569,长久物流,北京,公路,主板,20160810,20260508,6.72,0.9009,24260537.0,4055568727.0,4055568727.0,40.55568727,40.55568727,0.66,,1.5287
300480,光力科技,河南,专用机械,创业板,20150702,20260508,37.34,-1.2431,699458061.0,13824111884.000002,10087845794.0,138.24111884,100.87845794,0.77,343.1856,8.3729
300806,斯迪克,江苏,塑料,创业板,20191125,20260508,85.0,2.3726,1769973433.0,38530542755.0,26895180055.0,385.30542755,268.95180055,1.12,638.4454,16.5035
300486,东杰智能,山西,专用机械,创业板,20150630,20260508,23.69,3.5855,373300390.0,11303658294.0,11300260935.0,113.03658294,113.00260935,1.54,586.4164,6.6509
300490,华自科技,湖南,专用机械,创业板,20151231,20260508,19.87,-2.7411,575949578.0,7921586292.0,7813929399.999999,79.21586292,78.13929399999999,0.98,,3.559
300494,盛天网络,湖北,互联网,创业板,20151231,20260508,11.55,1.227,172760086.0,5665391378.0,4600920185.0,56.65391378,46.00920185,1.57,251.5065,3.9111
300489,光智科技,浙江,专用机械,创业板,20150701,20260508,115.2,1.4085,1370776032.0,16030982592.0,15972287731.000002,160.30982592,159.72287731000003,0.87,,22.2135
300478,杭州高新,浙江,塑料,创业板,20150610,20260508,32.56,3.6943,171525374.0,4124472880.0,4124472880.0,41.2447288,41.2447288,1.65,,131.4377
300471,厚普股份,四川,专用机械,创业板,20150611,20260508,12.09,2.0253,111138187.0,5684219057.999999,4431613511.0,56.84219057999999,44.31613511,1.03,724.5832,3.63
300472,*ST新元,江西,专用机械,创业板,20150611,20260508,8.56,2.148,76870423.0,2356213796.0,2105292008.0,23.56213796,21.05292008,1.63,,102.464
603898,好莱客,广东,家居用品,主板,20150217,20260508,13.04,-1.6591,49116521.0,4059939608.0,4059939608.0,40.59939608,40.59939608,0.84,276.7055,1.3238
603612,索通发展,山东,矿物制品,主板,20170718,20260508,24.85,-1.428,332200868.0,12377895806.0,12377895806.0,123.77895806,123.77895806,1.07,16.5776,2.095
600939,重庆建工,重庆,建筑工程,主板,20170221,20260508,3.09,1.3115,37838461.0,5878647577.0,5878647577.0,58.78647577,58.78647577,0.59,,0.8387
603558,健盛集团,浙江,纺织,主板,20150127,20260508,13.38,0.1497,65982501.00000001,4584497096.0,4584497096.0,45.84497096,45.84497096,0.74,11.3219,2.0551
603090,宏盛股份,江苏,专用机械,主板,20160831,20260508,67.71,-0.7039,274469739.0,6771000000.0,6771000000.0,67.71,67.71,0.68,82.187,10.3887
603160,汇顶科技,深圳,半导体,主板,20161017,20260508,65.71,-0.4545,348532014.0,30606103571.0,30606103571.0,306.06103571,306.06103571,1.0,36.5621,3.2637
603012,创力集团,上海,专用机械,主板,20150320,20260508,9.55,10.023,465017237.0,6174075000.0,6174075000.0,61.74075,61.74075,3.32,58.2258,1.607
603021,*ST华鹏,山东,家居用品,主板,20150423,20260508,7.15,0.1401,42228621.0,2287628701.0,2287628701.0,22.87628701,22.87628701,0.62,,
603887,城地香江,上海,软件服务,主板,20161010,20260508,15.54,-2.1411,332286842.0,9355537202.0,9250642202.0,93.55537202,92.50642202,0.85,,2.6855
603663,三祥新材,福建,小金属,主板,20160801,20260508,45.3,-1.2857,311209964.0,19175478675.0,19153734675.0,191.75478675,191.53734675,0.87,163.1256,13.7965
603636,南威软件,福建,软件服务,主板,20141230,20260508,11.11,10.0,175468140.0,6447805411.0,6447805411.0,64.47805411,64.47805411,1.13,,3.4847
002788,鹭燕医药,福建,医药商业,主板,20160218,20260508,14.17,0.2831,277996091.0,5505282149.0,5410483390.0,55.05282149,54.1048339,0.7,19.5999,1.6314
603618,杭电股份,浙江,电气设备,主板,20150217,20260508,37.62,10.0,3538433880.0,26009550674.0,26009550674.0,260.09550674,260.09550674,1.61,,9.6139
603986,兆易创新,北京,半导体,主板,20160818,20260508,334.1,-4.5865,14821436654.0,234238328879.0,223126943002.99997,2342.38328879,2231.2694300299995,0.95,142.133,9.2682
603588,高能环境,北京,环境保护,主板,20141229,20260508,15.01,-2.1512,860875585.0,22863749200.0,22863749200.0,228.637492,228.637492,1.1,27.2806,2.2643
002760,凤形股份,江西,机械基件,主板,20150611,20260508,22.98,-1.0336,92396467.0,2481580464.0,2481580464.0,24.81580464,24.81580464,0.86,123.0266,2.964
002819,东方中科,北京,电器仪表,主板,20161111,20260508,28.06,0.8627,103126145.0,8407059406.0,6638966986.0,84.07059406,66.38966986,1.21,,2.1445
300496,中科创达,北京,软件服务,创业板,20151210,20260508,66.8,1.0284,1145616291.0,30779512418.999996,24623882132.0,307.79512418999997,246.23882132,1.28,68.3779,2.957
300555,ST路通,江苏,通信设备,创业板,20161018,20260508,13.85,1.9882,28340085.0,2770000000.0,2742090353.0,27.7,27.42090353,0.86,,6.7233
300547,川环科技,四川,汽车配件,创业板,20160930,20260508,40.95,-2.5232,658081068.0,8882307825.0,7298256297.000001,88.82307825,72.98256297,0.84,43.5325,6.4156
300522,世名科技,江苏,染料涂料,创业板,20160705,20260508,13.62,0.5166,80123137.0,4391789525.0,3583498558.0,43.91789525,35.83498558,1.05,215.1677,5.6396
300484,蓝海华腾,深圳,电气设备,创业板,20160322,20260508,16.75,2.3213,83387538.0,3469995324.9999995,2786406469.0,34.69995324999999,27.86406469,1.18,67.3611,5.01
300432,富临精工,四川,汽车配件,创业板,20150319,20260508,27.17,-1.9134,1586289392.0,46454185775.0,45936249472.0,464.54185775,459.36249472,0.88,108.6496,9.4778
300535,达威股份,四川,化工原料,创业板,20160812,20260508,19.35,0.311,52719143.0,2070834349.0,1570466240.0,20.70834349,15.7046624,0.54,57.8238,2.1642
300534,陇神戎发,甘肃,中成药,创业板,20160913,20260508,9.34,0.973,57817415.0,2833242300.0,2821160898.0,28.332423,28.21160898,0.86,64.464,3.8647
300559,佳发教育,四川,软件服务,创业板,20161101,20260508,13.01,-2.9104,230809650.0,5197684517.0,4047890197.0,51.97684517,40.47890197,1.08,164.1895,4.4321
603118,共进股份,深圳,通信设备,主板,20150225,20260508,15.73,2.6093,1676576464.0,12383857866.0,12383857866.0,123.83857866,123.83857866,1.3,159.2108,2.4407
002793,罗欣药业,山东,化学制药,主板,20160415,20260508,5.48,-0.1821,170654712.0,5959984902.999999,5950916232.0,59.59984902999999,59.50916232,0.55,,5.4191
002806,华锋股份,广东,汽车配件,主板,20160726,20260508,14.9,0.472,122900888.0,3165939916.0,2594165767.0,31.65939916,25.94165767,0.92,,2.838
002787,华源控股,江苏,广告包装,主板,20151231,20260508,22.89,-0.6079,656981270.0,7672192351.000001,5742188009.0,76.72192351000001,57.42188009,0.69,67.6104,4.1515
002822,ST中装,深圳,装修装饰,主板,20161129,20260508,3.09,-1.5924,37099592.0,6025500000.0,3303044662.9999995,60.255,33.03044662999999,1.03,,5.5993
002789,*ST建艺,深圳,装修装饰,主板,20160311,20260508,13.07,-2.3169,51893612.0,2086279328.0,2045102750.0,20.86279328,20.4510275,1.05,,13.7202
002811,郑中设计,深圳,装修装饰,主板,20160908,20260508,13.87,0.0,67819963.0,4271543969.0,3919481107.0,42.71543969,39.19481107,0.82,27.7596,2.9422
603189,*ST网达,上海,软件服务,主板,20160914,20260508,12.29,5.0427,72497479.0,3312749209.0000005,3312749209.0000005,33.127492090000004,33.127492090000004,0.3,629.5447,2.2449
002821,凯莱英,天津,生物制药,主板,20161118,20260508,123.58,-3.5134,707915795.0,44596928793.0,39174851720.0,445.96928793,391.7485172,0.59,39.3768,2.4841
002809,红墙股份,广东,化工原料,主板,20160823,20260508,10.81,1.3121,71892770.0,2597212903.0,1837378770.0,25.97212903,18.3737877,0.85,,1.4285
002832,比音勒芬,广东,服饰,主板,20161223,20260508,19.59,-1.2103,232125939.0,11180151776.0,7628704184.0,111.80151776,76.28704184,0.55,20.302,1.9517
002817,黄山胶囊,安徽,化学制药,主板,20161025,20260508,8.22,1.2315,55128231.0,2458586957.0,2384123005.0,24.58586957,23.84123005,0.87,37.8326,2.5155
300433,蓝思科技,湖南,元器件,创业板,20150318,20260508,28.55,3.3671,3473797188.0,150708051839.0,141884935257.0,1507.08051839,1418.84935257,1.7,37.5098,2.7595
300462,ST华铭,上海,IT设备,创业板,20150527,20260508,13.89,1.6837,59830584.0,2517172719.0,1917292843.0,25.17172719,19.17292843,1.14,,1.8168
300512,中亚股份,浙江,专用机械,创业板,20160526,20260508,9.45,1.2862,30203603.0,3867293194.0,3060923049.0,38.67293194,30.60923049,0.63,144.2924,2.3648
300664,鹏鹞环保,江苏,环境保护,创业板,20180105,20260508,5.63,1.8083,94886157.0,4257723149.0,4236439638.0000005,42.57723149,42.36439638,1.06,24.9916,0.9747
002979,雷赛智能,深圳,专用机械,主板,20200408,20260508,49.51,9.9978,1596634383.0,15601741512.0,10939224400.0,156.01741512,109.392244,4.04,69.2265,8.3283
002795,永和智控,浙江,机械基件,主板,20160428,20260508,9.7,-0.4107,403592403.0,4284368042.0,4213960786.0,42.84368042,42.13960786,0.94,,9.6063
603718,*ST海利,上海,农业综合,主板,20150515,20260508,3.66,3.6827,104781453.0,2385971202.0,2375265702.0,23.85971202,23.75265702,0.96,,2.6919
601900,南方传媒,广东,出版业,主板,20160215,20260508,12.61,-0.9427,107398327.0,11121642885.0,11121642885.0,111.21642885,111.21642885,0.79,10.6634,1.2176
300500,启迪设计,江苏,建筑工程,创业板,20160204,20260508,12.12,1.9344,64685337.0,2108575412.0,2031287215.0000002,21.08575412,20.312872150000004,0.71,,2.1167
002790,瑞尔特,福建,家居用品,主板,20160308,20260508,7.47,2.0492,31503702.0,3121506081.0,1947410325.0,31.21506081,19.47410325,0.58,170.5113,1.5106
002753,永东股份,山西,化工原料,主板,20150519,20260508,7.38,0.545,54107581.0,3163642253.0,1791951542.0,31.63642253,17.91951542,0.83,81.2492,1.1919
603799,华友钴业,浙江,小金属,主板,20150129,20260508,66.0,-3.2258,5900093042.0,125184014802.0,124582075002.0,1251.84014802,1245.82075002,0.94,20.4871,2.4784
600936,北投科技,广西,软件服务,主板,20160815,20260508,5.17,10.0,381400083.0,8639205656.0,8639205656.0,86.39205656,86.39205656,1.95,,8.6905
300517,海波重科,湖北,建筑工程,创业板,20160719,20260508,12.7,0.2368,62297148.0,2545254333.0,1603300413.0,25.45254333,16.03300413,0.98,1429.2727,2.4339
603690,至纯科技,上海,半导体,主板,20170113,20260508,25.53,-1.2379,315838726.0,9777077303.0,9777077303.0,97.77077303,97.77077303,0.72,,2.8142
002758,浙农股份,浙江,批发业,主板,20150527,20260508,9.04,0.4444,73021465.0,4689974591.0,4684576129.0,46.89974591,46.84576129,0.67,8.6016,0.9025
002759,天际股份,广东,电气设备,主板,20150528,20260508,37.43,-3.5061,2740037485.0,18766750905.0,18750251312.0,187.66750905,187.50251312,0.85,228.3578,5.3831
603159,上海亚虹,上海,专用机械,主板,20160812,20260508,25.52,1.6733,55459911.0,3572800000.0,3572800000.0,35.728,35.728,1.45,,7.2053
603589,口子窖,安徽,白酒,主板,20150629,20260508,23.44,0.0,103973028.0,14019920424.0,14019920424.0,140.19920424,140.19920424,1.09,20.8219,1.3065
601606,长城军工,安徽,专用机械,主板,20180806,20260508,39.07,0.7218,682844645.0,28295603588.0,28295603588.0,282.95603588,282.95603588,1.49,3390.2329,12.9667
300519,新光药业,浙江,中成药,创业板,20160624,20260508,16.62,1.6514,47505986.0,2659200000.0,1896342000.0,26.592,18.96342,0.89,49.0524,3.0762
300470,中密控股,四川,机械基件,创业板,20150612,20260508,33.99,0.4433,116096700.0,7068619441.0,6700934213.0,70.68619441,67.00934213,0.98,18.3411,2.3784
603317,天味食品,四川,食品,主板,20190416,20260508,16.29,-2.1034,387942690.0,17344203994.0,17344203994.0,173.44203994,173.44203994,0.57,30.4439,3.6464
603977,国泰集团,江西,化工原料,主板,20161111,20260508,14.74,1.2363,280007650.0,9157104545.0,9157104545.0,91.57104545,91.57104545,1.03,36.3054,2.6477
300414,中光防雷,四川,通信设备,创业板,20150513,20260508,14.94,2.8217,214347188.0,4870730822.0,4684285060.0,48.70730822,46.8428506,1.72,280.1797,4.8668
300425,中建环能,四川,环境保护,创业板,20150216,20260508,4.96,-0.2012,41661280.0,3383835271.0,3376462370.0,33.83835271,33.7646237,1.0,272.5258,1.4308
300460,ST惠伦,广东,元器件,创业板,20150515,20260508,10.11,2.4316,96494064.0,2838930978.0,2838930978.0,28.38930978,28.38930978,1.47,,6.1778
603900,莱绅通灵,江苏,服饰,主板,20161123,20260508,7.93,1.0191,64235015.0,2719703251.0,2717800051.0,27.19703251,27.17800051,0.61,45.5224,1.3633
601366,利群股份,山东,百货,主板,20170412,20260508,4.03,1.5113,43487096.0,3867756685.0000005,3867756685.0000005,38.677566850000005,38.677566850000005,0.86,,0.885
601212,白银有色,甘肃,铜,主板,20170215,20260508,8.11,0.9963,1180500162.0,60052721284.0,60052721284.0,600.52721284,600.52721284,1.37,,3.7781
300518,新迅达,广西,互联网,创业板,20160624,20260508,29.71,7.3338,767424730.0,5924517923.0,5923357005.0,59.24517923,59.23357005,1.56,,8.9617
300506,ST名家汇,深圳,建筑工程,创业板,20160324,20260508,4.99,0.8081,42179617.0,7113726879.0,3666135600.0,71.13726879,36.661356,0.82,,5.2056
300533,冰川网络,深圳,互联网,创业板,20160818,20260508,28.81,3.1138,441458472.0,6754849356.0,4752891663.0,67.54849356,47.52891663,1.52,13.9713,4.4399
300453,三鑫医疗,江西,医疗保健,创业板,20150515,20260508,10.61,2.4131,246191305.0,5539314158.0,3818111576.0,55.39314158,38.18111576,1.26,20.908,3.6238
002797,第一创业,深圳,证券,主板,20160511,20260508,7.82,-0.6353,1042972443.0,32862768000.0,32862768000.0,328.62768,328.62768,0.74,39.0568,1.8591
603060,国检集团,北京,建筑工程,主板,20161109,20260508,7.0,0.5747,167493476.0,5627726923.0,5627726923.0,56.27726923,56.27726923,0.74,47.1275,2.7855
603367,辰欣药业,山东,化学制药,主板,20170929,20260508,15.67,-0.0638,70814027.0,7094657201.0,7094657201.0,70.94657201,70.94657201,0.74,16.8419,1.1222
603315,福鞍股份,辽宁,环境保护,主板,20150424,20260508,19.0,0.5291,571655878.0,6086959016.0,6086959016.0,60.86959016,60.86959016,1.59,127.728,3.5007
603800,洪田股份,江苏,专用机械,主板,20151210,20260508,55.12,2.2445,393227445.0,11464960000.0,11464960000.0,114.6496,114.6496,0.76,789.3262,14.4944
603600,永艺股份,浙江,家居用品,主板,20150123,20260508,12.32,0.4894,69035446.0,4070936654.0,3696468579.0,40.70936654,36.96468579,0.69,17.4886,1.7339
603936,博敏电子,广东,元器件,主板,20151209,20260508,18.38,2.1679,1376110666.0,11586715314.0,11586715314.0,115.86715314,115.86715314,1.45,1752.4504,2.6945
603825,ST华扬,湖南,互联网,主板,20170802,20260508,8.74,2.4619,19711442.0,2214161464.0,2214161464.0,22.14161464,22.14161464,0.88,,71.0883
603616,韩建河山,北京,水泥,主板,20150611,20260508,6.52,0.4622,120259853.0,2551393360.0,2505590360.0,25.5139336,25.0559036,0.85,,11.9879
002923,润都股份,广东,化学制药,主板,20180105,20260508,13.24,0.9146,154935321.0,4433987107.0,3417043189.0,44.33987107,34.17043189,0.68,,4.2068
300410,正业科技,广东,专用机械,创业板,20141231,20260508,10.06,-2.8958,205433469.0,3693174858.0000005,3693174858.0000005,36.931748580000004,36.931748580000004,1.06,100.424,13.391
603338,浙江鼎力,浙江,工程机械,主板,20150325,20260508,56.9,0.6545,456136425.0,28811194315.0,28811194315.0,288.11194315,288.11194315,0.75,15.1701,2.4326
601966,玲珑轮胎,山东,汽车配件,主板,20160706,20260508,13.25,0.3788,122013589.0,19391410550.0,19391410550.0,193.9141055,193.9141055,0.65,14.166,0.8493
603018,华设集团,江苏,建筑工程,主板,20141013,20260508,7.59,0.6631,55175310.0,5190014699.0,5190014699.0,51.90014699,51.90014699,0.83,18.923,0.9569
300395,菲利华,湖北,玻璃,创业板,20140910,20260508,128.66,0.1089,5334967148.0,67194958808.00001,65810463987.0,671.9495880800001,658.10463987,1.1,151.6193,14.0537
603222,济民健康,浙江,医疗保健,主板,20150217,20260508,10.15,-2.5912,217499955.0,5329669742.000001,5329669742.000001,53.29669742000001,53.29669742000001,0.88,,4.789
603108,润达医疗,上海,医药商业,主板,20150527,20260508,13.94,1.4556,371148398.0,8415624574.0,8415624574.0,84.15624574,84.15624574,1.92,,2.2886
002813,路畅科技,深圳,汽车配件,主板,20161012,20260508,27.55,2.3403,70000898.0,3306000000.0,3302034866.0,33.06,33.02034866,0.6,,16.0119
003016,欣贺股份,福建,服饰,主板,20201026,20260508,8.57,0.9423,30668066.0,3603870214.9999995,3521265956.0,36.03870214999999,35.21265956,0.68,200.839,1.3373
002823,凯中精密,深圳,机械基件,主板,20161124,20260508,17.07,1.1855,154477603.0,5605257959.0,3736429375.0,56.05257959,37.36429375,0.98,23.9953,2.659
601611,中国核建,上海,建筑工程,主板,20160606,20260508,13.6,-1.7341,568397924.0,40988145283.0,40988145283.0,409.88145283,409.88145283,0.9,31.0741,1.8202
300510,金冠股份,吉林,电气设备,创业板,20160506,20260508,4.25,1.1905,80336473.0,3504935475.0,3504935475.0,35.04935475,35.04935475,0.99,,1.828
300447,全信股份,江苏,电气设备,创业板,20150422,20260508,20.26,3.0519,249732319.0,6327408198.000001,4081434032.0,63.27408198000001,40.81434032,1.41,213.368,3.1789
300420,五洋自控,江苏,机械基件,创业板,20150217,20260508,3.73,0.0,67598682.0,4164110683.0,4163703740.0,41.64110683,41.6370374,0.83,88.3621,1.7508
300516,久之洋,湖北,电器仪表,创业板,20160602,20260508,57.5,5.3306,313936164.0,10350000000.0,10350000000.0,103.5,103.5,1.32,428.371,8.0398
300364,中文在线,北京,出版业,创业板,20150121,20260508,31.38,-3.0284,2790986776.0,22860333703.0,20724151343.0,228.60333703,207.24151343,1.68,,90.5551
301130,西点药业,吉林,化学制药,创业板,20220223,20260508,32.99,2.4852,67415785.0,2523559658.0,1946982706.0,25.23559658,19.46982706,1.19,115.2309,2.8602
603377,ST东时,北京,汽车服务,主板,20160205,20260508,3.59,0.0,27104428.0,2568366362.0,2568366362.0,25.68366362,25.68366362,1.68,,
603508,思维列控,河南,IT设备,主板,20151224,20260508,26.55,-0.1129,139457500.0,10122834709.0,10122834709.0,101.22834709,101.22834709,0.49,18.2017,2.4295
300520,科大国创,安徽,软件服务,创业板,20160708,20260508,38.27,0.9763,643752657.0,11176027059.0,10800527253.0,111.76027059,108.00527253,1.18,,6.5309
603929,亚翔集成,江苏,装修装饰,主板,20161230,20260508,200.97,-2.4417,800586860.0,42878959200.0,42878959200.0,428.789592,428.789592,0.71,48.0617,16.9754
603022,新通联,上海,广告包装,主板,20150518,20260508,11.69,1.7406,60135993.0,2338000000.0,2338000000.0,23.38,23.38,0.76,39.2854,2.7381
603131,上海沪工,上海,专用机械,主板,20160607,20260508,25.05,2.9593,1022481984.0,8439525861.0,8439525861.0,84.39525861,84.39525861,1.97,,5.1113
002820,桂发祥,天津,食品,主板,20161118,20260508,11.63,0.9549,57613878.0,2336098271.0,2336098271.0,23.36098271,23.36098271,0.53,,2.6735
603085,天成自控,浙江,汽车配件,主板,20150630,20260508,13.56,2.1084,264160548.0,5384676000.0,5384676000.0,53.84676,53.84676,1.31,63.4254,5.5655
603268,松发股份,广东,船舶,主板,20150319,20260508,154.53,3.33,1275486527.0,150014371163.0,36044090358.0,1500.14371163,360.44090358,0.91,56.5109,14.2256
