代码,名称,地区,行业,市场,上市日期,交易日,最新价,涨跌幅,成交额,总市值,流通市值,总市值_亿元,流通市值_亿元,量比,市盈率,市净率
600307,酒钢宏兴,甘肃,普钢,主板,20001220,20260701,1.44,3.5971,115374830.0,9019234656.0,9019234656.0,90.19234656,90.19234656,1.53,,1.696
600322,津投城开,天津,区域地产,主板,20010910,20260701,2.86,4.3796,192436976.0,3162302000.0,3162302000.0,31.62302,31.62302,1.01,,41.5744
600327,大东方,江苏,医疗保健,主板,20020625,20260701,3.26,5.1613,63217261.0,2884381170.0000005,2884381170.0000005,28.843811700000003,28.843811700000003,2.1,,1.0213
600328,中盐化工,内蒙,化工原料,主板,20001222,20260701,6.16,2.6667,123392880.0,9032466520.0,9032466520.0,90.3246652,90.3246652,0.97,122.1439,0.7624
600335,国机汽车,天津,汽车服务,主板,20010305,20260701,4.77,1.9231,70177857.0,7095169412.999999,7095169412.999999,70.95169412999999,70.95169412999999,0.95,16.8359,0.6079
600338,西藏珠峰,西藏,铅锌,主板,20001227,20260701,15.51,1.7717,895209905.0,14179400202.0,14179400202.0,141.79400202,141.79400202,0.8,27.6923,3.1391
600351,亚宝药业,山西,中成药,主板,20020926,20260701,5.93,3.1304,69167926.0,4103560000.0,4103560000.0,41.0356,41.0356,1.02,12.8231,1.4386
600360,华微电子,吉林,半导体,主板,20010316,20260701,14.14,-3.5471,1717916027.0,13578575541.999998,13578575541.999998,135.78575542,135.78575542,0.9,78.5548,3.8638
600363,联创光电,江西,元器件,主板,20010329,20260701,37.05,3.5495,1919051509.0,16705418925.0,16705418925.0,167.05418925,167.05418925,2.46,34.7904,3.683
600369,西南证券,重庆,证券,主板,20010109,20260701,4.21,4.7264,376295256.0,27975909311.0,27975909311.0,279.75909311,279.75909311,1.45,26.3334,1.0517
600372,中航机载,北京,航空,主板,20010706,20260701,11.01,1.4747,422055989.0,53276251566.0,53276251566.0,532.76251566,532.76251566,1.08,49.9157,1.4048
600375,汉马科技,安徽,汽车整车,主板,20030401,20260701,3.8,2.981,100382385.0,6091671320.0,5558206040.000001,60.9167132,55.58206040000001,1.12,128.0325,1.7937
600379,宝光股份,陕西,电气设备,主板,20020116,20260701,15.38,2.0571,677078223.0,5078500608.0,5078500608.0,50.78500608,50.78500608,0.96,98.998,6.45
600381,*ST春天,青海,医疗保健,主板,20010508,20260701,5.22,2.3529,28910054.0,3064456854.0,3064456854.0,30.64456854,30.64456854,0.84,,3.1303
600382,广东明珠,广东,普钢,主板,20010118,20260701,6.61,-1.7831,123179098.0,4590037541.0,4590037541.0,45.90037541,45.90037541,0.65,24.9268,1.463
600389,江山股份,江苏,农药化肥,主板,20010110,20260701,19.57,0.2561,166484655.0,8427820500.0,8427820500.0,84.278205,84.278205,0.63,15.8239,2.0164
600392,盛和资源,四川,小金属,主板,20030529,20260701,29.02,-2.5193,3074325467.0,50867027932.0,50867027932.0,508.67027932,508.67027932,0.64,60.6271,3.9527
600405,动力源,北京,电气设备,主板,20040401,20260701,4.53,0.2212,127074855.0,2776118088.0,2776118088.0,27.76118088,27.76118088,0.85,,88.5605
600406,国电南瑞,江苏,电气设备,主板,20031016,20260701,22.67,-0.7877,1578625775.0,182079913054.0,181545354454.0,1820.79913054,1815.45354454,1.06,21.9931,3.4038
600410,华胜天成,北京,软件服务,主板,20040427,20260701,16.22,2.4637,976680338.0,17785144034.0,17785144034.0,177.85144034,177.85144034,0.88,642.1964,4.1275
600415,小商品城,浙江,商品城,主板,20020509,20260701,10.39,2.2638,723611071.0,56974180088.0,56974180088.0,569.74180088,569.74180088,0.85,13.5538,2.387
600416,湘电股份,湖南,电气设备,主板,20020718,20260701,9.92,1.2245,238421824.0,14639761408.0,14639761408.0,146.39761408,146.39761408,1.03,65.1334,1.5038
600418,江淮汽车,安徽,汽车整车,主板,20010824,20260701,25.63,-0.7743,1897621353.0,57774587266.0,55976171174.0,577.74587266,559.76171174,1.0,,4.5911
600419,天润乳业,新疆,乳制品,主板,20010628,20260701,7.71,1.8494,50637582.0,2432599062.0,2432599062.0,24.32599062,24.32599062,1.12,58.6411,0.99
600423,*ST柳化,广西,农药化肥,主板,20030717,20260701,2.36,4.8889,17454177.0,1884920200.0,1884920200.0,18.849202,18.849202,1.1,,3.5538
600517,国网英大,上海,多元金融,主板,20031010,20260701,4.8,2.5641,174847783.0,27448491360.0,27448491360.0,274.4849136,274.4849136,1.22,10.847,1.1454
600518,康美药业,广东,中成药,主板,20010319,20260701,1.27,5.8333,449396878.0,17562698809.0,17554387294.0,175.62698809,175.54387294,1.35,1700.4941,2.4146
600519,贵州茅台,贵州,白酒,主板,20010827,20260701,1193.01,0.6343,5033838236.0,1491359849616.0,1491359849616.0,14913.59849616,14913.59849616,0.85,18.1166,5.5053
600521,华海药业,浙江,化学制药,主板,20030304,20260701,14.83,2.9861,450497500.0,22204250126.0,22204250126.0,222.04250126,222.04250126,1.43,83.3495,2.3113
600522,中天科技,江苏,通信设备,主板,20021024,20260701,55.42,-8.6684,20312305152.0,189145672374.0,189145672374.0,1891.45672374,1891.45672374,1.13,65.1711,4.9758
600528,中铁工业,北京,运输设备,主板,20010528,20260701,6.72,1.9727,85525625.0,14928826752.0,14928826752.0,149.28826752,149.28826752,1.13,10.9226,0.5853
600531,豫光金铅,河南,铅锌,主板,20020730,20260701,15.73,6.5718,2258984351.0,19021702271.0,19021702271.0,190.21702271,190.21702271,0.82,22.1159,2.678
600535,天士力,天津,中成药,主板,20020823,20260701,13.6,2.7967,186498386.0,20317720000.0,20317720000.0,203.1772,203.1772,1.28,18.3877,1.5913
600538,国发股份,广西,医药商业,主板,20030114,20260701,5.94,-1.9802,102593617.0,3113737902.0,3113737902.0,31.13737902,31.13737902,1.06,,4.5775
600539,狮头股份,山西,互联网,主板,20010824,20260701,17.0,4.2305,366138748.0,3910000000.0,3910000000.0,39.1,39.1,1.17,,13.0124
600540,新赛股份,新疆,种植业,主板,20040107,20260701,3.44,3.9275,103744420.0,1999936880.0,1999936880.0,19.9993688,19.9993688,0.87,,5.1972
600543,*ST莫高,甘肃,红黄酒,主板,20040324,20260701,3.97,5.0265,14783946.0,1274846400.0,1274846400.0,12.748464,12.748464,1.17,,1.8385
600548,深高速,深圳,路桥,主板,20011225,20260701,8.31,2.214,17551870.0,21089584191.0,14246880060.0,210.89584191,142.4688006,0.94,18.3491,0.8984
600549,厦门钨业,福建,小金属,主板,20021107,20260701,84.9,-0.3521,7403910017.0,134786034420.0,131928826800.0,1347.8603442,1319.288268,0.92,58.3647,7.3653
600556,天下秀,广西,互联网,主板,20010807,20260701,4.46,0.905,205008870.0,8062554296.0,8062554296.0,80.62554296,80.62554296,1.12,261.2087,2.1036
600557,康缘药业,江苏,中成药,主板,20020918,20260701,12.18,3.4834,168036853.0,6895814184.0,6895814184.0,68.95814184,68.95814184,1.83,22.6888,1.4079
600559,老白干酒,河北,白酒,主板,20021029,20260701,11.47,2.4107,169438535.0,10492152678.0,10492152678.0,104.92152678,104.92152678,1.2,24.4128,1.916
600569,安阳钢铁,河南,普钢,主板,20010820,20260701,1.71,3.012,47079864.0,4911840594.0,4911840594.0,49.11840594,49.11840594,1.63,,3.37
600570,恒生电子,浙江,软件服务,主板,20031216,20260701,21.9,3.3506,963195925.0,41470889010.0,41470889010.0,414.7088901,414.7088901,1.25,33.6838,4.1584
600573,惠泉啤酒,福建,啤酒,主板,20030226,20260701,9.19,3.2584,102800524.0,2297500000.0,2297500000.0,22.975,22.975,0.9,28.7222,1.6822
600577,精达股份,安徽,电气设备,主板,20020911,20260701,9.48,-3.0675,766537024.0,20392388184.0,20392388184.0,203.92388184,203.92388184,0.83,34.0359,3.2739
600582,天地科技,北京,专用机械,主板,20020515,20260701,4.47,0.4494,90684718.0,18499492383.0,18499492383.0,184.99492383,184.99492383,0.71,7.5604,0.7102
600593,大连圣亚,辽宁,旅游景点,主板,20020711,20260701,36.57,1.4988,150573794.0,4770373650.0,4710216000.0,47.7037365,47.10216,0.78,175.0136,22.8161
600597,光明乳业,上海,乳制品,主板,20020828,20260701,6.2,2.1417,54749650.0,8546537560.000001,8546423480.0,85.46537560000002,85.4642348,1.02,,0.9298
600598,北大荒,黑龙江,种植业,主板,20020329,20260701,11.03,1.7528,316600236.0,19607809297.0,19607809297.0,196.07809297,196.07809297,0.52,16.8137,2.2851
600603,广汇物流,四川,区域地产,主板,19920113,20260701,4.43,1.8391,80689539.0,5209426604.0,5209426604.0,52.09426604,52.09426604,0.96,14.1541,0.7057
600604,市北高新,上海,园区开发,主板,19920327,20260701,4.1,2.7569,46436868.0,7680549680.0,5770564680.0,76.8054968,57.7056468,1.51,,1.2773
600605,汇通能源,上海,房产服务,主板,19920327,20260701,28.73,-0.657,95420726.0,5926493352.0,5926493352.0,59.26493352,59.26493352,0.58,245.7351,4.1499
600617,国新能源,山西,供气供热,主板,19921013,20260701,2.81,4.8507,92360402.0,5421028958.000001,4989274987.0,54.21028958000001,49.89274987,1.23,,1.6947
600629,华建集团,上海,建筑工程,主板,19930209,20260701,11.99,-0.9909,244943212.0,13786160751.0,13786160751.0,137.86160751,137.86160751,1.04,192.4709,2.617
600630,龙头股份,上海,服饰,主板,19930209,20260701,9.72,-0.2053,443976228.0,4129654752.0,4129654752.0,41.29654752,41.29654752,1.12,87.7657,5.0754
600638,新黄浦,上海,区域地产,主板,19930326,20260701,4.5,2.9748,69004610.0,3030285600.0,3030285600.0,30.302856,30.302856,1.21,44.8202,0.648
600641,先导基电,上海,半导体,主板,19930407,20260701,43.85,10.01,5470812363.0,41520069715.0,40808121115.0,415.20069715,408.08121115,1.39,,5.1063
600643,爱建集团,上海,多元金融,主板,19930426,20260701,3.94,6.1995,100709278.0,6277092952.000001,6265985698.000001,62.77092952000001,62.65985698000001,1.56,,0.6391
600645,中源协和,天津,医疗保健,主板,19930504,20260701,17.96,4.9679,218318335.0,8404362243.999999,8401152792.0,84.04362244,84.01152792,1.09,73.8318,2.2598
600653,申华控股,辽宁,汽车服务,主板,19901219,20260701,1.56,4.0,43086034.0,3036353268.0,3036353268.0,30.36353268,30.36353268,1.62,,4.8543
600654,中安科,湖北,仓储物流,主板,19901219,20260701,2.75,3.3835,175409962.0,7913383225.0,6372937450.0,79.13383225,63.7293745,1.07,149.4217,4.6953
600657,信达地产,北京,全国地产,主板,19930524,20260701,2.37,2.5974,75578429.0,6758952282.0,6758952282.0,67.58952282,67.58952282,1.22,,0.4363
600660,福耀玻璃,福建,汽车配件,主板,19930610,20260701,50.0,-0.8723,557287661.0,130487175000.0,100149315000.0,1304.87175,1001.49315,0.55,14.0123,3.3337
600661,昂立教育,上海,文教休闲,主板,19930614,20260701,7.6,9.9855,105831695.0,2177770880.0,2177770880.0,21.7777088,21.7777088,2.05,25.1561,8.5477
600666,奥瑞德,黑龙江,元器件,主板,19930712,20260701,3.99,0.5038,487578940.0,10977756426.0,9983472765.0,109.77756426,99.83472765,0.78,77.6401,10.0127
600674,川投能源,四川,水力发电,主板,19930924,20260701,14.12,-0.3529,331535916.0,68829448016.0,68829448016.0,688.29448016,688.29448016,0.8,14.4778,1.484
600676,交运股份,上海,汽车配件,主板,19930928,20260701,6.91,6.4715,203751421.0,7106885939.0,7106885939.0,71.06885939,71.06885939,2.91,,1.4901
600682,南京新百,江苏,生物制药,主板,19931018,20260701,5.33,3.4951,120687765.0,7169554626.0,6204441398.999999,71.69554626,62.04441398999999,1.24,,0.4364
600689,上海三毛,上海,综合类,主板,19931108,20260701,9.92,2.268,31800993.0,1993833696.0,1509864672.0000002,19.93833696,15.098646720000003,1.11,174.6879,4.2063
600691,潞化科技,山西,农药化肥,主板,19931119,20260701,2.32,4.9774,95066478.0,5512278240.0,5511359520.000001,55.1227824,55.113595200000006,1.41,,1.7723
600699,均胜电子,浙江,汽车配件,主板,19931206,20260701,21.86,1.1569,713484901.0,33899843130.0,29621471696.0,338.9984313,296.21471696,0.84,25.3776,1.9343
600708,光明地产,上海,全国地产,主板,19960606,20260701,3.25,1.2461,93203328.0,7243069600.0,7232152850.0,72.430696,72.3215285,0.62,,1.2145
600716,凤凰股份,江苏,区域地产,主板,19960702,20260701,3.48,3.5714,29591713.0,3257490888.0000005,3257490888.0000005,32.57490888,32.57490888,1.04,,0.7323
600726,华电能源,黑龙江,火力发电,主板,19960701,20260701,7.33,2.9494,963131836.0,57960774346.0,54794214346.0,579.60774346,547.94214346,0.78,289.8475,11.6389
600732,爱旭股份,上海,电气设备,主板,19960816,20260701,13.86,0.0722,857923647.0,29316597156.000004,29098525302.0,293.16597156000006,290.98525302,1.16,,6.1826
600733,北汽蓝谷,北京,汽车整车,主板,19960816,20260701,4.87,0.0,369234835.0,31008039980.0,27055420386.0,310.0803998,270.55420386,0.95,,5.1489
600735,ST新华锦,山东,服饰,主板,19960726,20260701,6.61,4.9206,86640370.0,2834223902.0,2812236398.0,28.34223902,28.12236398,2.05,,2.6568
600740,山西焦化,山西,焦炭加工,主板,19960808,20260701,3.27,2.5078,91594799.0,8378136324.0,8378136324.0,83.78136324,83.78136324,0.93,100.7779,0.5502
600748,上实发展,上海,全国地产,主板,19960925,20260701,3.82,2.6882,72246667.0,7046230278.0,7046230278.0,70.46230278,70.46230278,1.23,,0.682
600750,华润江中,江西,中成药,主板,19960923,20260701,22.51,1.9937,99675888.0,14307655382.999998,14154857503.0,143.07655383,141.54857503,1.18,15.7802,3.3149
600754,锦江酒店,上海,酒店餐饮,主板,19961011,20260701,18.38,2.1679,303070345.0,19598566430.0,16653090558.0,195.9856643,166.53090558,1.41,21.1771,1.2161
600761,安徽合力,安徽,工程机械,主板,19961009,20260701,16.15,-1.2836,280414824.0,14384688720.0,14384688720.0,143.8468872,143.8468872,1.85,11.746,1.2897
600776,东方通信,浙江,通信设备,主板,19961126,20260701,13.19,0.3805,235522872.0,16566641319.0,12609641319.0,165.66641319,126.09641319,0.73,46.2664,4.3376
600433,冠豪高新,广东,造纸,主板,20030619,20260701,3.26,1.5576,123795146.0,5705910192.0,5705910192.0,57.05910192,57.05910192,0.98,,1.2932
600458,时代新材,湖南,塑料,主板,20021219,20260701,16.59,0.2417,877668831.0,15441202224.0,14408882838.0,154.41202224,144.08882838,0.82,30.0638,1.9169
600467,好当家,山东,渔业,主板,20040405,20260701,2.05,4.0609,68736077.0,2995038314.9999995,2995038314.9999995,29.950383149999997,29.950383149999997,1.52,100.2612,0.8739
600470,六国化工,安徽,农药化肥,主板,20040305,20260701,6.38,10.0,339941175.0,3327808000.0,3327808000.0,33.27808,33.27808,0.93,,2.1838
600478,科力远,湖南,电气设备,主板,20030918,20260701,5.08,0.7937,144812916.0,8460947772.0,8460947772.0,84.60947772,84.60947772,1.08,60.2735,2.8857
600486,扬农化工,江苏,农药化肥,主板,20020425,20260701,51.03,0.6509,357533588.0,20621835360.0,20615543361.0,206.2183536,206.15543361,1.15,16.0362,1.7378
600495,晋西车轴,山西,运输设备,主板,20040526,20260701,3.55,1.1396,40270464.0,4289077695.0,4289077695.0,42.89077695,42.89077695,0.98,149.1829,1.3076
600500,中化国际,上海,塑料,主板,20000301,20260701,7.96,1.6603,1969472630.0,28562918148.0,28562918148.0,285.62918148,285.62918148,0.89,,2.8106
600503,华丽家族,上海,区域地产,主板,20020709,20260701,2.04,2.5126,65313425.0,3268671599.9999995,3268671599.9999995,32.686716,32.686716,0.82,,0.9472
600505,西昌电力,四川,水力发电,主板,20020530,20260701,11.29,5.6127,171634355.0,4115967075.0,4115967075.0,41.15967075,41.15967075,1.11,345.5067,3.3594
600515,海南机场,海南,机场,主板,20020806,20260701,2.8,2.1898,308743909.0,31990866880.0,25692835000.0,319.9086688,256.92835,1.04,146.3682,1.3192
600526,菲达环保,浙江,环境保护,主板,20020722,20260701,4.17,1.4599,43945821.0,3705890676.0,3640439607.0,37.05890676,36.40439607,1.39,12.4123,0.8011
600527,江南高纤,江苏,化纤,主板,20031127,20260701,2.19,2.3364,134471719.0,3792556371.0,3792556371.0,37.92556371,37.92556371,1.22,179.818,1.8288
600529,山东药玻,山东,医疗保健,主板,20020603,20260701,18.36,-0.4878,169190498.0,12183954876.000002,12183954876.000002,121.83954876000001,121.83954876000001,1.04,17.6675,1.4546
600536,中国软件,北京,软件服务,主板,20020517,20260701,28.66,1.9203,454715811.0,26762323956.0,24179178094.0,267.62323956,241.79178094,1.03,,7.6129
600561,江西长运,江西,公共交通,主板,20020716,20260701,5.17,4.4444,40229446.0,1470745056.0,1470745056.0,14.70745056,14.70745056,1.49,91.7425,1.6143
600563,法拉电子,福建,元器件,主板,20021210,20260701,182.55,-4.3239,2620137961.0,41073750000.0,41073750000.0,410.7375,410.7375,0.83,34.4526,6.5222
600566,济川药业,湖北,中成药,主板,20010822,20260701,22.46,1.2168,288896694.0,20702084998.0,20632236644.0,207.02084998,206.32236644,1.36,11.6444,1.3812
600567,山鹰国际,安徽,造纸,主板,20011218,20260701,1.39,1.4599,137882542.0,8767360087.0,8767360087.0,87.67360087,87.67360087,0.91,,0.5932
600575,淮河能源,安徽,火力发电,主板,20030328,20260701,3.22,0.9404,180913914.0,23077070883.999996,12513760742.0,230.77070883999997,125.13760742,1.11,13.5943,1.0343
600576,祥源文旅,浙江,旅游景点,主板,20030220,20260701,6.32,7.1186,223700054.0,6664746520.0,4173665432.0,66.6474652,41.73665432,1.6,58.707,2.5754
600578,京能电力,北京,火力发电,主板,20020510,20260701,6.59,2.1705,976673970.0,44117552390.0,44117552390.0,441.1755239,441.1755239,1.13,12.4995,1.7497
600586,金晶科技,山东,玻璃,主板,20020815,20260701,4.41,-3.5011,156429802.0,6250459257.0,6250459257.0,62.50459257,62.50459257,1.0,,1.2403
600588,用友网络,北京,软件服务,主板,20010518,20260701,9.46,3.0501,558130031.0,32324795404.0,32324795404.0,323.24795404,323.24795404,1.27,,4.6878
600594,益佰制药,贵州,中成药,主板,20040323,20260701,3.11,4.7138,80210361.0,2462894214.0,2462894214.0,24.62894214,24.62894214,1.21,,1.1411
600609,金杯汽车,辽宁,汽车配件,主板,19920724,20260701,3.2,2.5641,66672157.99999999,4174587520.0,4174587520.0,41.7458752,41.7458752,1.23,17.767,2.4639
600610,中毅达,贵州,化工原料,主板,19920805,20260701,6.77,3.3588,129624573.0,7252529042.0,4798079759.0,72.52529042,47.98079759,1.28,143.0197,52.1566
600616,金枫酒业,上海,红黄酒,主板,19920929,20260701,3.88,3.4667,40891692.0,2595739400.0,2595739400.0,25.957394,25.957394,1.39,1272.2018,1.3419
600619,海立股份,上海,家用电器,主板,19921116,20260701,15.72,-0.8202,544509054.0,16872973968.0,12405827856.0,168.72973968,124.05827856,0.84,234.9313,2.7345
600620,天宸股份,上海,综合类,主板,19921117,20260701,4.08,3.2911,36233870.0,2801642567.9999995,2801642567.9999995,28.016425679999994,28.016425679999994,1.08,147.6267,1.9646
600624,ST复华,上海,化学制药,主板,19930105,20260701,3.42,4.908,26145601.0,2323366398.0,2323366398.0,23.23366398,23.23366398,1.13,,5.4672
600626,申达股份,上海,汽车配件,主板,19930107,20260701,3.28,2.8213,44783539.0,4332042616.0,3634170136.0,43.32042616,36.34170136,1.12,1074.5332,1.3506
600633,浙数文化,浙江,互联网,主板,19930304,20260701,10.5,3.1434,258308744.0,13314782250.0,13314782250.0,133.1478225,133.1478225,1.29,23.2531,1.2794
600640,国脉文化,上海,影视音像,主板,19930407,20260701,9.9,2.3785,60399216.0,7836357870.0,7836357870.0,78.3635787,78.3635787,0.94,364.4726,1.9702
600642,申能股份,上海,火力发电,主板,19930416,20260701,9.05,3.6655,214076440.0,44291418570.0,44289009460.00001,442.9141857,442.89009460000005,1.28,11.0359,1.1623
600649,城投控股,上海,区域地产,主板,19930518,20260701,3.54,2.6087,77406243.0,8865932832.0,8865932832.0,88.65932832,88.65932832,1.25,30.6464,0.4211
600662,外服控股,上海,文教休闲,主板,19930614,20260701,4.1,1.737,65855642.00000001,9362116710.0,9333531510.0,93.6211671,93.3353151,1.2,14.3523,1.7266
600665,天地源,陕西,全国地产,主板,19930709,20260701,3.18,10.0346,78204040.0,2747909550.0,2747909550.0,27.4790955,27.4790955,1.02,,1.9388
600667,太极实业,江苏,半导体,主板,19930728,20260701,32.1,10.0069,12988171255.0,67138504620.0,67138504620.0,671.3850462,671.3850462,1.24,149.8253,7.6793
600678,ST金顶,四川,水泥,主板,19931008,20260701,6.74,0.4471,159864274.0,2352192600.0,2352192600.0,23.521926,23.521926,0.89,325.1365,9.1215
600679,上海凤凰,上海,文教休闲,主板,19931008,20260701,9.09,1.9058,27838641.0,4502225187.0,3124181187.0,45.02225187,31.24181187,0.7,42.1897,2.1131
600681,百川能源,湖北,供气供热,主板,19931018,20260701,3.28,1.548,50626877.0,4398003744.0,4394572864.0,43.98003744,43.94572864,1.22,18.5443,1.195
600685,中船防务,广东,船舶,主板,19931028,20260701,25.7,1.022,320403227.0,36327114480.0,21110884640.0,363.2711448,211.1088464,1.22,36.0294,1.9922
600693,东百集团,福建,百货,主板,19931122,20260701,8.17,4.2092,326078238.0,7106644271.0,7099344375.999999,71.06644271,70.99344375999999,1.24,155.2921,1.9694
600697,欧亚集团,吉林,百货,主板,19931206,20260701,9.99,2.7778,40201217.0,1589290119.0000002,1552206240.0,15.892901190000002,15.5220624,1.08,,0.7107
600703,三安光电,湖北,半导体,主板,19960528,20260701,19.84,-6.5033,9571276747.0,98982131008.0,98982131008.0,989.82131008,989.82131008,0.98,,2.8362
600706,曲江文旅,陕西,旅游景点,主板,19960516,20260701,6.95,3.2689,68361421.0,1772665609.9999998,1765509890.0,17.726656099999996,17.6550989,1.46,,3.9497
600711,盛屯矿业,福建,小金属,主板,19960531,20260701,11.0,0.2735,963444319.0,33996727599.999996,33996727599.999996,339.96727599999997,339.96727599999997,0.78,17.3327,1.9451
600718,东软集团,辽宁,软件服务,主板,19960618,20260701,7.39,2.0718,86894967.0,8841683471.0,8841683471.0,88.41683471,88.41683471,1.0,,0.9993
600731,湖南海利,湖南,农药化肥,主板,19960802,20260701,5.28,3.125,36027946.0,2924341200.0,2860084656.0,29.243412,28.60084656,1.02,12.0023,0.9086
600737,中粮糖业,新疆,食品,主板,19960731,20260701,12.89,4.5418,1004835800.0,27569753298.0,27569753298.0,275.69753298,275.69753298,1.63,28.9834,2.3702
600742,富维股份,吉林,汽车配件,主板,19960826,20260701,7.38,1.9337,45114080.0,5483767302.0,5483767302.0,54.83767302,54.83767302,1.18,11.7908,0.643
600746,江苏索普,江苏,化工原料,主板,19960918,20260701,5.41,3.4417,62171057.0,6318030089.0,6318030089.0,63.18030089,63.18030089,1.02,71.484,1.1594
600749,西藏旅游,西藏,旅游景点,主板,19961015,20260701,13.99,2.1168,94365214.0,3175247345.0,3175247345.0,31.75247345,31.75247345,0.99,136.4299,3.0527
600753,ST海钦,福建,商贸代理,主板,19960927,20260701,10.87,-1.3612,19246562.0,2503439264.0,2503439264.0,25.03439264,25.03439264,0.8,68.9452,28.498
600758,辽宁能源,辽宁,煤炭开采,主板,19961029,20260701,3.22,2.2222,166438777.0,4256896028.0,4252793748.0,42.56896028,42.52793748,1.07,,0.7978
600763,通策医疗,浙江,医疗保健,主板,19961030,20260701,35.6,5.0767,436465224.0,15923491960.0,15923491960.0,159.2349196,159.2349196,1.42,31.7235,3.6019
600765,中航重机,贵州,航空,主板,19961106,20260701,13.24,2.4768,326486827.0,20555022586.0,20555022586.0,205.55022586,205.55022586,1.36,33.762,1.4328
600773,西藏城投,西藏,区域地产,主板,19961108,20260701,13.32,3.4965,346708174.0,12675137508.0,12675137508.0,126.75137508,126.75137508,1.03,,2.99
600774,汉商集团,湖北,化学制药,主板,19961108,20260701,6.59,5.2716,43273799.0,1944263516.0,1943260517.9999998,19.44263516,19.432605179999996,1.28,,1.3135
600775,南京熊猫,江苏,通信设备,主板,19961118,20260701,9.69,1.3598,184243620.0,8855095065.0,6510115065.0,88.55095065,65.10115065,0.73,825.1336,2.8464
600787,中储股份,天津,仓储物流,主板,19970121,20260701,4.37,4.5455,165151035.0,9483247852.0,9483247852.0,94.83247852,94.83247852,1.86,17.383,0.6781
600794,保税科技,江苏,仓储物流,主板,19970306,20260701,3.0,5.2632,64967078.0,3600456599.9999995,3600456599.9999995,36.004566,36.004566,2.26,,1.4401
600802,福建水泥,福建,水泥,主板,19940103,20260701,4.27,3.6408,37582651.0,1956720668.0,1956720668.0,19.56720668,19.56720668,1.13,,2.1385
600807,济高发展,山东,医疗保健,主板,19940103,20260701,2.5,6.8376,97082844.0,2211587000.0,1967546250.0,22.11587,19.6754625,2.6,,7.4803
600812,华北制药,河北,化学制药,主板,19940114,20260701,4.46,4.4496,108258951.0,7652157584.000001,7652157584.000001,76.52157584000001,76.52157584000001,1.22,41.8022,1.3788
600817,宇通重工,河南,专用机械,主板,19940128,20260701,8.8,0.0,23481429.0,4703285840.0,4657349840.0,47.0328584,46.5734984,1.26,15.2014,1.8049
600827,百联股份,上海,超市连锁,主板,19940204,20260701,7.51,1.3495,83182036.0,13399102431.0,12049418749.0,133.99102431,120.49418749,1.16,21.2321,0.6511
600835,上海机,上海,运输设备,主板,19940224,20260701,21.0,1.9417,159663083.0,21153188700.0,16936590300.0,211.531887,169.365903,0.97,26.6928,1.4958
600839,四川长虹,四川,家用电器,主板,19940311,20260701,7.0,0.2865,775653362.0,32313709400.0,32304710200.0,323.137094,323.047102,1.1,32.6769,2.0991
600846,同济科技,上海,建筑工程,主板,19940311,20260701,10.54,5.4,117509929.0,6584986210.0,6584986210.0,65.8498621,65.8498621,1.14,24.1706,1.5158
601607,上海医药,上海,医药商业,主板,19940324,20260701,15.65,1.6234,192992699.0,58035862170.0,43651097375.0,580.3586217,436.51097375,0.9,10.1381,0.7508
600855,航天长峰,北京,专用机械,主板,19940425,20260701,14.31,2.8756,158853548.0,6704846037.0,6691924107.0,67.04846037,66.91924107,1.03,,4.7954
600857,宁波中百,浙江,百货,主板,19940425,20260701,21.91,9.99,278312033.0,4914849009.0,4914849009.0,49.14849009,49.14849009,0.68,151.0589,5.5572
600859,王府井,北京,百货,主板,19940506,20260701,9.42,2.6144,187776998.0,10587434730.0,10586460702.0,105.8743473,105.86460702,1.2,,0.5448
600860,京城股份,北京,专用机械,主板,19940506,20260701,8.53,3.5194,73084054.0,4670055580.0,3787668024.0,46.7005558,37.87668024,1.32,,5.6571
600863,华能蒙电,内蒙,火力发电,主板,19940520,20260701,4.85,3.1915,772919097.0,38000669075.0,31655405830.0,380.00669075,316.5540583,0.98,15.2403,1.8176
600866,星湖科技,广东,饲料,主板,19940818,20260701,4.56,3.8724,95231166.0,7576315056.0,5726308008.0,75.76315056,57.26308008,1.21,7.7397,0.927
600872,中炬高新,广东,食品,主板,19950124,20260701,17.66,1.7281,632632882.0,13674024975.999998,13615648080.0,136.74024975999998,136.1564808,2.36,25.4606,2.3018
600880,博瑞传播,四川,广告包装,主板,19951115,20260701,3.85,4.0541,87906848.0,4209328584.9999995,4208166270.0,42.093285849999994,42.0816627,1.2,,1.4021
600881,亚泰集团,吉林,综合类,主板,19951115,20260701,1.56,3.3113,89342600.0,5042155560.0,5042155560.0,50.4215556,50.4215556,0.75,,11.7255
600893,航发动力,陕西,航空,主板,19960408,20260701,37.73,-1.591,1167696830.0,100572872939.0,100555158704.0,1005.72872939,1005.55158704,0.86,158.5502,2.5012
600900,长江电力,北京,水力发电,主板,20031118,20260701,26.64,0.6422,2417436712.0,651833319528.0,651833319528.0,6518.33319528,6518.33319528,0.76,18.8922,2.8601
600963,岳阳林纸,湖南,造纸,主板,20040525,20260701,3.12,2.6316,111277852.0,5483611848.0,5483611848.0,54.83611848,54.83611848,0.92,,0.7211
